,country_name,year,FDI4,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2x_delibdem,v2x_egaldem,v2cacamps,v2caviol,v2cagenmob,v2cademmob,v2x_regime,v2x_neopat,v2xnp_client,v2xnp_regcorr,v2x_corr,v2x_execorr,v2x_pubcorr,v2x_rule,v2xcl_prpty,v2xcl_acjst,v2x_freexp,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_wbgi_rle,e_wbgi_rqe,e_wbgi_vae,e_gdp,e_gdppc,e_miinflat,e_total_fuel_income_pc,e_total_resources_income_pc
1067,Jordan,1984,,0.127,0.162,0.056,0.118,0.158,-1.542,-0.754,-1.594,-0.552,Closed Autocracy,0.543,0.653,0.409,0.494,0.343,0.437,0.601,0.708,0.628,0.24,,,,,,,1608.792,5.72,3.847,0.0,0.0
1068,Iran,1984,,0.111,0.092,0.042,0.15,0.169,0.416,0.231,-0.39,-1.276,Electoral Autocracy,0.722,0.354,0.655,0.616,0.65,0.473,0.231,0.622,0.187,0.062,,,,,,,25644.985,5.521,12.54,1012.223,1020.784
1069,Tanzania,1984,,0.252,0.243,0.114,0.187,0.27,-1.861,-2.15,-1.821,-1.881,Electoral Autocracy,0.205,0.268,0.094,0.181,0.066,0.054,0.829,0.152,0.701,0.53,,,,,,,3088.976,1.381,36.146,0.009,0.104
1070,Nepal,1984,,0.112,0.097,0.064,0.073,0.072,1.832,0.118,-0.889,-0.299,Closed Autocracy,0.803,0.896,0.876,0.847,0.85,0.684,0.222,0.394,0.222,0.271,,,,,,,1685.405,0.98,2.846,0.033,0.033
1071,Nicaragua,1984,,0.199,0.09,0.096,0.207,0.16,0.697,1.441,2.867,1.111,Electoral Autocracy,0.607,0.261,0.497,0.567,0.473,0.589,0.412,0.424,0.506,0.505,,,,,,,1634.434,4.31,141.3,0.0,5.925
1072,Indonesia,1984,,0.19,0.057,0.047,0.106,0.122,0.282,1.128,-0.032,0.037,Electoral Autocracy,0.964,0.648,0.963,0.939,0.955,0.887,0.045,0.552,0.36,0.138,,,,,,,50185.162,2.949,,218.254,228.357
1073,China,1984,,0.1,0.059,0.031,0.127,0.128,-0.868,-1.291,0.615,-0.428,Closed Autocracy,0.712,0.305,0.365,0.392,0.432,0.588,0.373,0.286,0.383,0.332,,,,,,,243976.263,2.207,2.828,96.852,103.501
1074,Argentina,1984,,0.836,0.669,0.588,0.773,0.686,-0.323,-1.313,0.723,0.971,Electoral Democracy,0.225,0.18,0.187,0.329,0.109,0.219,0.79,0.868,0.792,0.94,,,,,,,25805.62,8.601,626.734,407.519,413.523
1075,Barbados,1984,,0.735,0.625,0.276,0.467,0.58,-3.531,-2.655,-1.378,-1.994,Electoral Democracy,0.152,0.349,0.104,0.092,0.125,0.075,0.917,0.823,0.913,0.872,,,,,,,363.077,13.279,4.69,135.257,135.257
1076,Syria,1984,,0.144,0.038,0.058,0.022,0.131,1.65,0.982,-1.329,-2.624,Electoral Autocracy,0.95,0.69,0.896,0.877,0.891,0.83,0.088,0.449,0.106,0.022,,,,,,,3980.839,3.96,9.23,338.4,338.4
1077,Seychelles,1984,,0.202,0.173,0.046,0.112,0.23,0.749,-0.898,-1.941,-0.962,Electoral Autocracy,0.562,0.565,0.432,0.486,0.376,0.32,0.505,0.584,0.447,0.205,,,,,,,74.927,10.387,4.094,,
1078,Iceland,1984,,0.852,0.749,0.605,0.696,0.774,,-1.522,,,Liberal Democracy,0.057,0.16,0.015,0.021,0.02,0.019,0.97,0.966,0.903,0.907,,,,,,,737.151,28.952,29.17,,
1079,Cyprus,1984,,0.692,0.553,0.421,0.577,0.542,1.116,-1.233,-1.789,-1.057,Electoral Democracy,0.232,0.413,0.214,0.239,0.19,0.159,0.827,0.77,0.828,0.79,,,,,,,921.11,13.934,5.99,0.0,5.375
1080,Burma/Myanmar,1984,,0.137,0.027,0.061,0.047,0.062,2.428,1.386,-0.31,-1.39,Closed Autocracy,0.953,0.773,0.888,0.833,0.913,0.781,0.071,0.054,0.135,0.059,,,,,,,4178.714,1.101,,20.164,22.848
1081,India,1984,,0.659,0.51,0.41,0.591,0.436,0.571,1.49,1.174,0.321,Electoral Democracy,0.247,0.485,0.38,0.37,0.422,0.364,0.669,0.676,0.644,0.827,,,,,,,115828.831,1.454,8.322,29.55,33.645
1082,Chad,1984,,0.08,0.034,0.05,0.013,0.071,1.551,1.767,-0.169,-0.441,Closed Autocracy,0.926,0.729,0.881,0.712,0.941,0.834,0.106,0.698,0.139,0.087,,,,,,,511.829,0.943,20.251,0.0,0.0
1083,Central African Republic,1984,,0.108,0.067,0.046,0.044,0.14,0.353,0.329,-1.484,-0.358,Closed Autocracy,0.883,0.84,0.876,0.885,0.868,0.869,0.159,0.374,0.381,0.343,,,,,,,321.768,1.201,2.604,0.0,1.876
1084,Morocco,1984,,0.162,0.151,0.063,0.112,0.104,0.033,-1.02,-0.698,-0.164,Closed Autocracy,0.698,0.862,0.606,0.748,0.54,0.806,0.34,0.805,0.819,0.141,,,,,,,8549.291,3.751,12.448,3.202,13.893
1085,South Africa,1984,10997954000.0,0.181,0.117,0.135,0.14,0.035,2.927,2.211,2.276,3.364,Electoral Autocracy,0.519,0.458,0.351,0.422,0.347,0.555,0.407,0.141,0.236,0.138,,,,,,,31466.316,9.033,11.18,333.303,981.416
1086,Sudan,1984,,0.201,0.085,0.091,0.073,0.094,-0.054,0.698,0.022,-0.49,Electoral Autocracy,0.754,0.644,0.544,0.557,0.514,0.385,0.334,0.254,0.245,0.224,,,,,,,3599.223,1.965,,0.0,0.539
1087,Colombia,1984,2163000000.0,0.461,0.318,0.184,0.244,0.143,-0.16,2.678,0.234,1.358,Electoral Autocracy,0.414,0.774,0.525,0.517,0.502,0.421,0.542,0.52,0.25,0.644,,,,,,,21840.999,7.021,16.137,148.154,173.642
1088,Liberia,1984,,0.099,0.063,0.092,0.059,0.121,0.933,0.995,1.127,0.712,Closed Autocracy,0.884,0.791,0.899,0.879,0.877,0.783,0.103,0.464,0.231,0.078,,,,,,,376.205,1.692,1.24,0.0,333.009
1089,Israel,1984,,0.758,0.679,0.493,0.595,0.6,0.452,-0.007,0.68,0.098,Liberal Democracy,0.087,0.133,0.121,0.154,0.138,0.189,0.929,0.89,0.939,0.845,,,,,,,8284.185,19.378,375.0,7.646,7.646
1090,Netherlands,1984,18196365685.3078,0.86,0.813,0.581,0.793,0.78,-2.055,-1.115,0.654,-2.009,Liberal Democracy,0.023,0.023,0.018,0.019,0.024,0.022,0.984,0.936,0.968,0.964,,,,,,,38782.565,25.266,3.4,1121.586,1121.586
1091,Switzerland,1984,7652998065.76402,0.874,0.816,0.774,0.837,0.783,-2.304,-1.442,-0.634,-1.79,Liberal Democracy,0.019,0.07,0.012,0.023,0.011,0.018,0.993,0.819,0.99,0.947,,,,,,,23109.864,33.239,2.931,0.0,0.0
1092,Chile,1984,,0.075,0.047,0.035,0.029,0.04,2.876,1.491,-0.363,0.438,Closed Autocracy,0.635,0.32,0.433,0.285,0.467,0.225,0.385,0.6,0.168,0.041,,,,,,,9110.801,7.202,23.04,92.821,515.544
1093,Mongolia,1984,,0.18,0.056,0.039,0.059,0.213,-2.496,-1.798,-3.1,-3.296,Closed Autocracy,0.665,0.166,0.101,0.194,0.095,0.058,0.47,0.038,0.248,0.115,,,,,,,510.304,2.574,,193.085,402.545
1094,Comoros,1984,,0.206,0.096,0.132,0.153,0.152,0.593,0.734,-0.896,-1.291,Closed Autocracy,0.813,0.8,0.694,0.713,0.664,0.612,0.255,0.757,0.369,0.465,,,,,,,100.971,2.541,,0.0,0.0
1095,Cape Verde,1984,,0.307,0.267,0.121,0.263,0.267,-0.85,-0.653,-2.028,-2.077,Electoral Autocracy,0.28,0.337,0.214,0.256,0.212,0.304,0.788,0.621,0.628,0.673,,,,,,,62.078,1.894,11.25,,
1096,Singapore,1984,,0.355,0.288,0.093,0.258,0.321,-0.937,-2.437,-3.588,-2.672,Electoral Autocracy,0.186,0.194,0.009,0.009,0.011,0.003,0.971,0.714,0.907,0.375,,,,,,,4726.824,16.304,2.605,0.0,455.233
1097,Malawi,1984,,0.168,0.08,0.056,0.049,0.121,-1.042,-0.526,-1.429,-1.485,Electoral Autocracy,0.491,0.088,0.131,0.136,0.162,0.072,0.618,0.281,0.383,0.022,,,,,,,911.654,1.197,20.026,0.0,0.0
1098,United Kingdom,1984,46375649959.9,0.808,0.734,0.571,0.664,0.653,-0.495,0.369,2.068,0.028,Liberal Democracy,0.064,0.103,0.03,0.033,0.027,0.022,0.979,0.887,0.992,0.859,,,,,,,136028.257,22.551,4.448,1089.641,1092.887
1099,Sweden,1984,3337226764.55865,0.91,0.878,0.695,0.881,0.87,-2.159,-1.853,-1.311,-1.753,Liberal Democracy,0.012,0.028,0.003,0.004,0.004,0.004,0.996,0.957,0.989,0.977,,,,,,,23544.169,26.599,8.021,0.748,222.877
1100,Canada,1984,65050534652.724,0.833,0.758,0.58,0.767,0.716,-1.623,-1.928,-1.091,-0.786,Liberal Democracy,0.055,0.096,0.035,0.048,0.046,0.031,0.979,0.934,0.956,0.941,,,,,,,80184.2,29.406,4.305,1852.843,2519.428
1101,Jamaica,1984,,0.543,0.42,0.344,0.389,0.415,-1.181,1.068,-2.248,-1.821,Electoral Democracy,0.236,0.655,0.186,0.205,0.182,0.242,0.813,0.818,0.731,0.816,,,,,,,1169.932,4.806,27.815,0.0,220.378
1102,Zimbabwe,1984,,0.315,0.23,0.196,0.252,0.227,0.578,0.973,0.773,0.121,Electoral Autocracy,0.498,0.515,0.466,0.474,0.43,0.195,0.667,0.336,0.857,0.467,,,,,,,2882.111,3.156,20.3,24.033,127.706
1103,Paraguay,1984,,0.164,0.044,0.064,0.021,0.04,0.635,1.035,-1.253,0.204,Electoral Autocracy,0.966,0.957,0.976,0.959,0.978,0.937,0.032,0.197,0.097,0.043,,,,,,,1751.437,4.609,20.311,0.0,0.0
1104,Solomon Islands,1984,,0.532,0.422,0.294,0.303,0.298,-2.424,-1.941,-2.541,-2.063,Electoral Democracy,0.326,0.576,0.249,0.361,0.196,0.258,0.775,0.708,0.78,0.783,,,,,,,62.871,2.25,,0.0,6.877
1105,Bangladesh,1984,,0.191,0.111,0.097,0.075,0.115,1.378,1.839,0.108,-0.674,Closed Autocracy,0.697,0.472,0.784,0.849,0.786,0.959,0.212,0.865,0.485,0.341,,,,,,,11830.35,1.206,,4.748,4.748
1106,Costa Rica,1984,,0.869,0.793,0.596,0.788,0.732,-1.166,-0.929,1.122,-1.043,Electoral Democracy,0.101,0.384,0.19,0.285,0.14,0.153,0.925,0.906,0.838,0.982,,,,,,,2104.916,7.544,11.959,0.0,9.388
1107,Albania,1984,,0.174,0.059,0.049,0.051,0.229,1.52,-0.138,-2.573,-1.823,Closed Autocracy,0.594,0.156,0.089,0.071,0.126,0.052,0.483,0.004,0.026,0.02,,,,,,,1228.062,3.996,,454.192,636.98
1108,Peru,1984,,0.676,0.466,0.377,0.503,0.335,0.255,2.779,0.727,-1.268,Electoral Democracy,0.316,0.442,0.347,0.452,0.289,0.442,0.646,0.742,0.492,0.844,,,,,,,9743.385,4.847,110.209,210.099,391.651
1109,Pakistan,1984,,0.11,0.058,0.065,0.097,0.072,-1.505,-0.266,-0.105,-0.246,Closed Autocracy,0.694,0.697,0.596,0.54,0.625,0.53,0.326,0.754,0.235,0.213,,,,,,,22872.593,2.346,6.087,24.452,24.471
1110,Italy,1984,12291051098.2403,0.826,0.735,0.598,0.764,0.748,-0.696,-1.008,-0.433,0.095,Liberal Democracy,0.176,0.29,0.228,0.333,0.165,0.192,0.859,0.887,0.974,0.946,,,,,,,132057.383,21.9,10.74,63.188,65.099
1111,France,1984,,0.87,0.797,0.624,0.783,0.734,-0.063,-1.408,0.959,-0.691,Liberal Democracy,0.065,0.039,0.08,0.061,0.099,0.038,0.964,0.948,0.933,0.965,,,,,,,150433.758,25.392,7.674,58.191,69.256
1112,Eswatini,1984,126504180.0,0.127,0.106,0.127,0.046,0.07,1.588,-1.258,-1.105,-1.651,Closed Autocracy,0.611,0.467,0.517,0.472,0.624,0.78,0.347,0.14,0.486,0.187,,,,,,,288.553,3.935,12.94,12.88,12.88
1113,Fiji,1984,,0.581,0.429,0.299,0.449,0.362,0.578,-0.999,-0.757,-1.49,Electoral Democracy,0.467,0.348,0.318,0.313,0.366,0.342,0.741,0.63,0.719,0.809,,,,,,,381.382,5.158,5.291,0.0,48.986
1114,Panama,1984,,0.135,0.075,0.122,0.042,0.142,0.609,-0.411,-1.035,-0.144,Electoral Autocracy,0.843,0.911,0.658,0.764,0.548,0.92,0.171,0.686,0.276,0.119,,,,,,,1671.698,7.286,1.583,0.0,0.0
1115,Dominican Republic,1984,,0.528,0.305,0.333,0.261,0.253,1.032,-0.985,1.048,-0.642,Electoral Democracy,0.757,0.772,0.887,0.829,0.897,0.726,0.336,0.668,0.692,0.806,,,,,,,3345.023,4.964,20.152,0.0,74.172
1116,Kuwait,1984,,0.278,0.275,0.091,0.278,0.225,-1.577,-0.388,-0.443,-2.236,Closed Autocracy,0.399,0.593,0.545,0.495,0.562,0.338,0.663,0.666,0.81,0.529,,,,,,,6219.558,34.696,1.177,14940.71,14940.71
1117,Senegal,1984,,0.499,0.372,0.241,0.404,0.355,0.606,0.083,0.253,0.271,Electoral Autocracy,0.382,0.631,0.28,0.392,0.239,0.444,0.682,0.788,0.792,0.743,,,,,,,1563.725,2.278,11.784,0.0,0.0
1118,Madagascar,1984,,0.2,0.095,0.139,0.082,0.125,-0.275,-0.221,-2.149,-1.436,Electoral Autocracy,0.852,0.767,0.657,0.781,0.499,0.746,0.231,0.823,0.272,0.227,,,,,,,1458.973,1.396,9.857,0.0,3.246
1119,Guatemala,1984,,0.126,0.054,0.087,0.052,0.046,2.746,3.098,-0.808,-1.021,Closed Autocracy,0.752,0.625,0.79,0.783,0.782,0.725,0.117,0.152,0.008,0.047,,,,,,,3518.139,4.351,3.208,13.757,13.822
1120,Bolivia,1984,,0.327,0.222,0.127,0.259,0.223,0.28,0.341,1.947,1.274,Closed Autocracy,0.6,0.49,0.733,0.717,0.694,0.536,0.394,0.372,0.448,0.817,,,,,,,1674.822,2.669,1281.347,153.751,296.074
1121,Germany,1984,17427890724.2694,0.87,0.829,0.627,0.828,0.799,-2.187,-1.877,-0.056,-0.463,Liberal Democracy,0.016,0.02,0.011,0.012,0.01,0.007,0.994,0.938,0.991,0.979,,,,,,,190186.019,24.548,2.396,239.791,243.609
1122,Ecuador,1984,,0.697,0.443,0.427,0.405,0.361,-0.113,-0.381,-0.335,-1.229,Electoral Democracy,0.534,0.54,0.535,0.598,0.401,0.366,0.476,0.881,0.464,0.831,,,,,,,6288.751,6.655,31.23,598.406,620.71
1123,Togo,1984,,0.15,0.063,0.065,0.036,0.149,-0.459,-0.003,-1.612,-1.562,Electoral Autocracy,0.952,0.817,0.874,0.668,0.913,0.402,0.138,0.697,0.311,0.155,,,,,,,513.006,1.551,-3.527,0.0,0.0
1124,Honduras,1984,,0.404,0.19,0.188,0.174,0.15,-2.034,-1.433,-1.638,-0.39,Electoral Autocracy,0.763,0.877,0.846,0.855,0.835,0.807,0.241,0.866,0.266,0.478,,,,,,,1317.072,3.057,4.7,0.0,36.037
1125,Vanuatu,1984,,0.682,0.574,0.337,0.522,0.535,-1.221,-1.717,-1.788,-1.464,Electoral Democracy,0.204,0.1,0.35,0.364,0.37,0.445,0.788,0.727,0.794,0.87,,,,,,,40.461,2.985,5.516,,
1126,Nigeria,1984,,0.193,0.095,0.157,0.059,0.102,-0.962,0.831,-0.033,0.658,Closed Autocracy,0.751,0.904,0.87,0.81,0.898,0.856,0.176,0.662,0.636,0.4,,,,,,,20816.334,2.417,40.909,355.959,356.511
1127,Philippines,1984,,0.181,0.063,0.134,0.1,0.072,-0.202,0.564,2.035,1.845,Closed Autocracy,0.902,0.843,0.918,0.891,0.914,0.814,0.107,0.745,0.211,0.128,,,,,,,19249.513,3.376,46.239,6.086,34.559
1128,Mauritius,1984,,0.724,0.617,0.465,0.661,0.574,1.034,-1.834,1.557,1.272,Electoral Democracy,0.258,0.428,0.608,0.549,0.589,0.278,0.748,0.82,0.85,0.781,,,,,,,762.708,7.187,5.525,0.0,0.0
1129,Malta,1984,,0.654,0.487,0.282,0.491,0.562,1.825,0.564,2.395,1.705,Electoral Democracy,0.355,0.446,0.338,0.25,0.434,0.241,0.735,0.737,0.951,0.764,,,,,,,393.974,10.823,-0.44,,
1130,Trinidad and Tobago,1984,,0.69,0.574,0.393,0.519,0.512,-1.98,-1.236,-1.66,-1.049,Electoral Democracy,0.163,0.252,0.137,0.137,0.176,0.171,0.875,0.814,0.902,0.825,,,,,,,1969.25,15.977,13.335,3854.474,3854.474
1131,United States of America,1984,259723000000.0,0.862,0.794,0.617,0.775,0.681,-0.912,-1.042,0.302,0.54,Liberal Democracy,0.061,0.184,0.048,0.083,0.032,0.064,0.967,0.925,0.954,0.976,,,,,,,901341.966,35.674,,1390.874,1432.229
1132,Benin,1984,,0.104,0.09,0.048,0.11,0.139,0.334,-0.897,-1.063,0.426,Closed Autocracy,0.658,0.256,0.496,0.449,0.518,0.3,0.401,0.579,0.375,0.151,,,,,,,736.139,1.697,,33.277,33.277
1133,Tunisia,1984,,0.202,0.162,0.121,0.192,0.192,1.227,0.927,1.757,-1.478,Electoral Autocracy,0.636,0.636,0.599,0.525,0.653,0.427,0.544,0.899,0.678,0.256,,,,,,,3913.728,5.149,8.596,358.37,362.781
1134,Belgium,1984,12032339885.8592,0.859,0.781,0.593,0.76,0.798,-1.669,-0.927,0.363,-1.636,Liberal Democracy,0.059,0.138,0.025,0.034,0.02,0.015,0.983,0.953,0.991,0.954,,,,,,,24793.765,23.762,6.348,42.788,42.788
1135,Spain,1984,5473471741.63783,0.887,0.805,0.642,0.79,0.794,-1.941,1.908,1.176,-0.178,Liberal Democracy,0.032,0.068,0.021,0.048,0.015,0.042,0.987,0.956,0.955,0.957,,,,,,,67542.604,16.455,10.572,103.255,146.132
1136,Malaysia,1984,6510103092.78351,0.272,0.175,0.174,0.154,0.226,1.052,-0.407,-0.195,-0.014,Electoral Autocracy,0.635,0.657,0.518,0.479,0.605,0.586,0.489,0.676,0.651,0.257,,,,,,,12792.458,7.855,3.904,691.497,777.676
1137,Bulgaria,1984,,0.181,0.06,0.093,0.04,0.261,1.389,-2.07,-0.478,-1.767,Closed Autocracy,0.609,0.095,0.169,0.318,0.285,0.912,0.301,0.054,0.262,0.101,,,,,,,9730.504,10.327,,253.619,312.653
1138,Brazil,1984,,0.289,0.164,0.193,0.123,0.139,1.545,2.263,1.961,1.649,Closed Autocracy,0.613,0.533,0.639,0.674,0.557,0.499,0.313,0.789,0.283,0.318,,,,,,,93829.107,6.701,192.122,78.103,149.005
1139,Egypt,1984,,0.212,0.169,0.09,0.167,0.12,-0.944,-1.392,-2.503,-1.978,Electoral Autocracy,0.605,0.679,0.769,0.801,0.755,0.781,0.376,0.663,0.685,0.275,,,,,,,14628.624,2.997,17.06,358.667,360.167
1140,Portugal,1984,,0.866,0.811,0.564,0.734,0.77,-1.906,0.18,0.379,-1.147,Liberal Democracy,0.064,0.115,0.099,0.114,0.093,0.132,0.955,0.928,0.973,0.98,,,,,,,13110.323,12.61,28.8,1.279,5.734
1141,Algeria,1984,,0.207,0.113,0.045,0.152,0.219,-0.722,-0.716,-0.122,-0.362,Closed Autocracy,0.736,0.434,0.535,0.595,0.489,0.498,0.357,0.364,0.679,0.207,,,,,,,24396.346,10.386,6.31,910.866,919.803
1142,Finland,1984,1039816232.77182,0.844,0.798,0.589,0.795,0.789,-1.806,-1.178,0.637,-0.426,Liberal Democracy,0.027,0.081,0.016,0.018,0.016,0.017,0.99,0.938,0.985,0.929,,,,,,,11618.41,22.423,6.991,0.0,115.609
1143,Saudi Arabia,1984,,0.013,0.037,0.014,0.036,0.109,-1.508,-0.995,-2.939,-2.945,Closed Autocracy,0.816,0.608,0.613,0.432,0.796,0.651,0.287,0.209,0.143,0.114,,,,,,,30873.015,23.243,-1.559,8156.172,8156.172
1144,Venezuela,1984,1284000000.0,0.733,0.591,0.41,0.627,0.502,-2.873,-2.157,0.163,-0.705,Electoral Democracy,0.418,0.595,0.631,0.718,0.49,0.562,0.562,0.907,0.656,0.889,,,,,,,18302.07,10.417,12.25,2249.567,2289.942
1145,Poland,1984,,0.194,0.137,0.041,0.049,0.247,2.186,-1.73,-0.577,-0.276,Closed Autocracy,0.502,0.459,0.125,0.185,0.144,0.316,0.649,0.555,0.199,0.262,,,,,,,32587.452,8.389,75.649,465.625,521.433
1146,Lesotho,1984,,0.123,0.124,0.052,0.046,0.177,-0.799,0.179,0.573,1.143,Closed Autocracy,0.585,0.663,0.535,0.544,0.58,0.597,0.416,0.544,0.426,0.235,,,,,,,204.836,1.308,10.984,0.0,0.0
1147,Sierra Leone,1984,,0.181,0.086,0.097,0.142,0.07,0.321,1.075,0.592,0.779,Electoral Autocracy,0.881,0.816,0.887,0.896,0.855,0.83,0.18,0.243,0.125,0.386,,,,,,,611.321,1.581,66.57,0.0,25.949
1148,Mauritania,1984,,0.102,0.042,0.033,0.017,0.096,0.16,-0.599,1.101,-1.292,Closed Autocracy,0.918,0.763,0.504,0.694,0.377,0.755,0.184,0.446,0.525,0.195,,,,,,,490.696,2.579,,0.0,267.95
1149,El Salvador,1984,,0.157,0.051,0.114,0.045,0.069,2.737,3.858,3.321,2.464,Electoral Autocracy,0.864,0.857,0.88,0.805,0.877,0.681,0.116,0.112,0.019,0.1,,,,,,,880.171,1.859,11.705,0.0,0.0
1150,Guyana,1984,,0.251,0.179,0.156,0.127,0.225,0.687,-0.482,-0.656,-1.245,Electoral Autocracy,0.607,0.551,0.616,0.508,0.749,0.635,0.488,0.878,0.76,0.325,,,,,,,258.067,3.178,,0.0,113.819
1151,Papua New Guinea,1984,,0.547,0.422,0.325,0.337,0.298,0.053,-1.247,-1.435,-1.229,Electoral Democracy,0.411,0.819,0.66,0.621,0.671,0.726,0.551,0.648,0.599,0.785,,,,,,,1045.93,2.483,7.421,0.0,249.299
1152,Uganda,1984,,0.225,0.095,0.07,0.097,0.169,1.642,1.651,-1.006,-0.751,Electoral Autocracy,0.886,0.716,0.805,0.821,0.734,0.7,0.12,0.17,0.625,0.212,,,,,,,1351.007,0.909,42.726,0.0,0.04
1153,Guinea-Bissau,1984,,0.093,0.046,0.059,0.049,0.098,1.66,-0.827,-0.635,-2.423,Closed Autocracy,0.909,0.923,0.762,0.683,0.814,0.796,0.151,0.362,0.111,0.196,,,,,,,121.961,1.335,,0.0,0.0
1154,Libya,1984,,0.072,0.049,0.044,0.028,0.132,0.53,-0.676,0.34,-0.881,Closed Autocracy,0.889,0.716,0.854,0.863,0.854,0.856,0.091,0.395,0.183,0.047,,,,,,,6019.49,15.467,12.478,6216.968,6216.968
1155,Maldives,1984,,0.154,0.061,0.035,0.027,0.154,-1.318,-1.587,-2.211,-1.727,Closed Autocracy,0.94,0.495,0.833,0.764,0.831,0.496,0.116,0.702,0.275,0.093,,,,,,,67.117,3.449,20.446,,
1156,Sri Lanka,1984,,0.483,0.306,0.272,0.271,0.314,0.395,2.252,-0.461,-0.811,Electoral Autocracy,0.399,0.466,0.264,0.302,0.257,0.19,0.664,0.661,0.575,0.562,,,,,,,5218.084,3.102,16.638,0.0,0.0
1157,Mexico,1984,,0.322,0.146,0.177,0.19,0.164,-0.337,0.002,0.752,1.806,Electoral Autocracy,0.83,0.754,0.808,0.773,0.747,0.651,0.294,0.759,0.379,0.663,,,,,,,93562.796,11.664,65.449,836.47,879.414
1158,Cameroon,1984,,0.178,0.101,0.113,0.054,0.137,0.589,0.822,0.093,0.803,Electoral Autocracy,0.874,0.835,0.682,0.727,0.627,0.702,0.183,0.718,0.513,0.296,,,,,,,3314.731,3.112,11.373,250.322,250.376
1159,Denmark,1984,,0.909,0.883,0.697,0.866,0.87,-2.744,-1.445,0.527,-1.821,Liberal Democracy,0.006,0.028,0.002,0.002,0.003,0.001,0.999,0.935,0.997,0.992,,,,,,,14688.931,27.099,6.282,200.116,200.116
1160,Greece,1984,,0.851,0.763,0.558,0.69,0.754,0.707,0.319,1.245,1.385,Liberal Democracy,0.173,0.23,0.289,0.278,0.3,0.258,0.856,0.923,0.969,0.963,,,,,,,16750.218,15.907,18.305,272.332,320.494
1161,Afghanistan,1984,,0.083,0.051,0.024,0.028,0.116,,,,,Closed Autocracy,0.801,0.724,0.521,0.553,0.499,0.547,0.247,0.115,0.24,0.09,,,,,,,2722.819,2.033,,35.757,35.757
1162,Norway,1984,699020578.848905,0.865,0.828,0.62,0.834,0.824,-1.811,-1.2,-1.513,-2.113,Liberal Democracy,0.011,0.027,0.006,0.006,0.012,0.008,0.995,0.96,0.983,0.957,,,,,,,13050.846,29.587,6.31,4599.718,4679.227
1163,Mali,1984,,0.19,0.126,0.103,0.073,0.166,0.705,-0.415,0.108,0.148,Closed Autocracy,0.8,0.815,0.854,0.711,0.888,0.48,0.341,0.8,0.583,0.452,,,,,,,605.067,0.779,,0.0,1.704
1164,Bahrain,1984,,0.049,,0.012,0.021,0.101,1.165,0.411,-0.751,-0.488,Closed Autocracy,,0.296,0.882,,0.883,0.458,0.197,0.745,0.425,0.177,,,,,,,790.158,17.56,0.322,3829.868,3829.868
1165,Ghana,1984,,0.099,0.079,0.083,0.045,0.155,0.228,0.667,1.683,1.876,Closed Autocracy,0.703,0.698,0.791,0.749,0.772,0.631,0.276,0.497,0.138,0.195,,,,,,,3015.151,2.196,39.665,10.846,26.573
1166,Kenya,1984,,0.182,0.102,0.11,0.152,0.138,-1.196,0.482,-0.424,-0.309,Electoral Autocracy,0.835,0.718,0.886,0.902,0.861,0.865,0.119,0.393,0.263,0.169,,,,,,,4350.311,2.128,20.667,0.0,0.022
1167,Oman,1984,,0.015,0.065,0.05,0.017,0.114,-2.565,-2.272,-2.396,-1.871,Closed Autocracy,0.704,0.598,0.305,0.381,0.289,0.389,0.518,0.442,0.657,0.103,,,,,,,2264.734,14.717,,5986.882,5989.522
1168,Thailand,1984,,0.345,0.23,0.115,0.272,0.16,0.089,1.398,-0.414,-0.448,Electoral Autocracy,0.71,0.916,0.893,0.805,0.895,0.777,0.377,0.72,0.606,0.512,,,,,,,22638.195,4.22,0.9,18.073,32.58
1169,Romania,1984,,0.187,0.044,0.05,0.023,0.252,1.937,-1.505,-2.622,-2.567,Closed Autocracy,0.79,0.286,0.283,0.34,0.449,0.619,0.212,0.181,0.149,0.049,,,,,,,16282.49,6.713,-0.32,665.876,680.87
1170,Haiti,1984,,0.146,0.032,0.051,0.042,0.042,1.837,2.083,-0.045,0.128,Closed Autocracy,0.969,0.799,0.932,0.868,0.938,0.74,0.043,0.416,0.202,0.071,,,,,,,1233.14,1.937,6.402,0.0,0.0
1171,Laos,1984,,0.069,0.059,0.09,0.024,0.114,1.061,-0.759,-1.212,-2.432,Closed Autocracy,0.598,0.206,0.685,0.693,0.674,0.695,0.288,0.071,0.204,0.024,,,,,,,462.92,1.228,,0.007,3.262
1172,Niger,1984,,0.092,0.087,0.07,0.046,0.148,-3.741,-1.339,-1.787,-0.499,Closed Autocracy,0.596,0.526,0.266,0.315,0.23,0.192,0.661,0.357,0.43,0.247,,,,,,,863.676,1.201,8.364,1.516,1.908
1173,Hungary,1984,,0.138,0.102,0.066,0.067,0.237,1.201,-2.543,-1.686,-2.137,Closed Autocracy,0.598,0.293,0.492,0.45,0.492,0.317,0.549,0.162,0.441,0.25,,,,,,,13077.301,11.542,8.651,356.13,373.996
1174,Botswana,1984,,0.662,0.552,0.407,0.542,0.404,-2.239,-2.824,-2.182,-1.701,Electoral Democracy,0.172,0.169,0.153,0.18,0.159,0.146,0.9,0.666,0.788,0.864,,,,,,,432.06,3.94,8.577,22.756,255.242
