,country_name,year,FDI4,control_corrupcion,gobierno_eficacia,estabilidad_politica,calidad_regulatoria,estado_derecho,voz_rendicion,tiempo_negocios,hdi,v2x_polyarchy,v2cacamps,v2caviol,v2cagenmob,v2x_regime,v2x_corr,v2x_rule,v2xcl_prpty,e_gdp,e_miinflat,economic_freedom
1887,Chile,2020,11447397288.618,1.13407325744629,0.737568378448486,0.0691350102424622,0.962318956851959,0.942473113536835,0.996151566505432,,0.852,0.832,0.31,0.66,0.306,Electoral Democracy,0.058,0.949,0.913,,,76.8
1888,Chile,2021,15933021424.5106,0.983726680278778,0.626065135002136,0.0626366063952446,0.953365683555603,0.914349317550659,0.967854261398315,,0.855,0.836,0.816,0.542,0.719,Electoral Democracy,0.071,0.954,0.933,,,75.2
1889,Chile,2022,20864902958.1511,,,,,,,,,0.811,0.44,-0.064,1.043,Liberal Democracy,0.066,0.959,0.933,,,74.4
1890,China,1960,,,,,,,,,,0.069,0.393,-0.609,0.091,Closed Autocracy,0.175,0.349,0.006,74309.841,262.571,
1891,China,1961,,,,,,,,,,0.07,0.393,-0.609,0.091,Closed Autocracy,0.175,0.349,0.006,65921.757,175.44,
1892,China,1962,,,,,,,,,,0.07,0.885,-0.609,0.091,Closed Autocracy,0.175,0.365,0.006,66365.88,88.308,
1893,China,1963,,,,,,,,,,0.07,0.885,-0.609,-0.066,Closed Autocracy,0.175,0.365,0.006,72242.458,1.177,
1894,China,1964,,,,,,,,,,0.07,0.885,-0.609,-0.066,Closed Autocracy,0.175,0.365,0.006,80520.205,0.898,
1895,China,1965,,,,,,,,,,0.069,1.101,-0.609,0.179,Closed Autocracy,0.175,0.356,0.006,88592.086,0.89,
1896,China,1966,,,,,,,,,,0.07,2.673,1.606,3.495,Closed Autocracy,0.176,0.333,0.006,93454.239,0.992,
1897,China,1967,,,,,,,,,,0.071,2.673,1.606,3.495,Closed Autocracy,0.176,0.319,0.006,93973.311,0.873,
1898,China,1968,,,,,,,,,,0.071,2.673,1.606,3.495,Closed Autocracy,0.185,0.319,0.006,95189.33,0.758,
1899,China,1969,,,,,,,,,,0.068,2.673,1.606,3.495,Closed Autocracy,0.185,0.319,0.006,103614.482,0.967,
1900,China,1970,,,,,,,,,,0.068,2.212,0.784,2.567,Closed Autocracy,0.185,0.319,0.006,114043.579,1.064,
1901,China,1971,,,,,,,,,,0.068,2.212,0.784,2.567,Closed Autocracy,0.185,0.319,0.006,121955.782,1.053,
1902,China,1972,,,,,,,,,,0.068,2.212,0.784,2.567,Closed Autocracy,0.185,0.319,0.006,125557.105,1.042,
1903,China,1973,,,,,,,,,,0.07,2.212,0.784,2.567,Closed Autocracy,0.185,0.319,0.006,132623.481,1.031,
1904,China,1974,,,,,,,,,,0.07,1.971,0.784,2.567,Closed Autocracy,0.185,0.319,0.006,136984.433,0.918,
1905,China,1975,,,,,,,,,,0.07,1.971,0.626,2.567,Closed Autocracy,0.185,0.327,0.006,142770.886,1.112,
1906,China,1976,,,,,,,,,,0.07,1.659,0.626,2.156,Closed Autocracy,0.185,0.327,0.006,144157.42,0.341,
1907,China,1977,,,,,,,,,,0.069,0.539,-0.954,0.816,Closed Autocracy,0.198,0.344,0.006,151826.823,2.491,
1908,China,1978,,,,,,,,,,0.076,0.539,-1.291,0.615,Closed Autocracy,0.213,0.375,0.027,165499.882,0.68,
1909,China,1979,80000.0,,,,,,,,,0.092,-0.608,-1.291,0.615,Closed Autocracy,0.247,0.418,0.163,175303.866,1.929,
1910,China,1980,57000000.0,,,,,,,,,0.098,-0.868,-1.291,0.615,Closed Autocracy,0.334,0.406,0.242,184192.913,5.988,
1911,China,1981,265000000.0,,,,,,,,,0.1,-0.868,-1.291,0.615,Closed Autocracy,0.361,0.382,0.286,192584.86,2.383,
1912,China,1982,430000000.0,,,,,,,,,0.1,-0.868,-1.291,0.615,Closed Autocracy,0.361,0.382,0.286,205948.643,1.928,
1913,China,1983,636000000.0,,,,,,,,,0.1,-0.868,-1.291,0.615,Closed Autocracy,0.392,0.373,0.286,223134.343,1.5,
1914,China,1984,1258000000.0,,,,,,,,,0.1,-0.868,-1.291,0.615,Closed Autocracy,0.392,0.373,0.286,243976.263,2.828,
1915,China,1985,1659000000.0,,,,,,,,,0.1,-0.868,-1.291,0.615,Closed Autocracy,0.405,0.373,0.286,265805.048,9.3,
1916,China,1986,1875000000.0,,,,,,,,,0.103,-0.868,-1.291,0.781,Closed Autocracy,0.411,0.368,0.286,285707.44,6.5,
1917,China,1987,2314000000.0,,,,,,,,,0.104,-0.868,-1.291,0.781,Closed Autocracy,0.411,0.368,0.286,308227.296,7.3,
1918,China,1988,3194000000.0,,,,,,,,,0.104,-0.868,-1.291,0.781,Closed Autocracy,0.411,0.368,0.286,322595.831,18.8,
1919,China,1989,3393000000.0,,,,,,,,,0.101,0.599,-1.188,3.301,Closed Autocracy,0.411,0.368,0.286,327738.907,18.0,
1920,China,1990,3487000000.0,,,,,,,,0.484,0.094,-0.141,-1.282,0.383,Closed Autocracy,0.447,0.357,0.286,315683.097,3.1,
1921,China,1991,4366000000.0,,,,,,,,0.492,0.094,-0.319,-1.282,0.383,Closed Autocracy,0.447,0.357,0.286,329835.913,3.4,
1922,China,1992,11156000000.0,,,,,,,,0.504,0.096,-0.319,-1.282,0.383,Closed Autocracy,0.46,0.356,0.286,359817.41,6.4,
1923,China,1993,27515000000.0,,,,,,,,0.515,0.102,-0.707,-1.282,0.383,Closed Autocracy,0.488,0.351,0.316,393449.168,14.7,
1924,China,1994,33787000000.0,,,,,,,,0.525,0.102,-0.707,-1.282,0.768,Closed Autocracy,0.506,0.343,0.327,430989.904,24.1,
1925,China,1995,35849200000.0,,,,,,,,0.535,0.102,-0.828,-1.282,0.768,Closed Autocracy,0.506,0.343,0.339,469067.387,17.1,52.0
1926,China,1996,40180000000.0,-0.271189510822296,-0.348653882741928,-0.0978488251566887,-0.266652703285217,-0.545589983463287,-1.36154520511627,,0.545,0.102,-0.828,-1.282,0.768,Closed Autocracy,0.506,0.34,0.353,503390.445,8.3,51.3
1927,China,1997,45439000000.0,,,,,,,,0.554,0.102,-0.828,-1.282,0.768,Closed Autocracy,0.506,0.35,0.353,534774.834,2.8,51.7
1928,China,1998,45644000000.0,-0.353955000638962,-0.198783293366432,-0.394105225801468,-0.267708390951157,-0.476805359125137,-1.43743777275085,,0.564,0.102,-0.828,-1.282,0.768,Closed Autocracy,0.506,0.35,0.353,557827.842,-0.8,53.1
1929,China,1999,41014000000.0,,,,,,,,0.573,0.102,-0.828,-1.282,0.768,Closed Autocracy,0.508,0.35,0.353,592393.68,-1.4,54.8
1930,China,2000,42095300000.0,-0.208548709750175,-0.158842876553535,-0.20991687476635,-0.324955195188522,-0.51611715555191,-1.38408052921295,,0.584,0.101,-0.828,-1.282,0.768,Closed Autocracy,0.519,0.346,0.353,633740.009,0.4,56.4
1931,China,2001,47053000000.0,,,,,,,,0.593,0.101,-0.828,-1.282,0.768,Closed Autocracy,0.519,0.343,0.353,682140.585,0.725,52.6
1932,China,2002,53073618897.4036,-0.557897567749023,-0.123097203671932,-0.327627182006836,-0.582765877246857,-0.517029762268066,-1.59419310092926,,0.604,0.102,-0.828,-1.282,0.768,Closed Autocracy,0.519,0.356,0.353,738392.701,-0.767,52.8
1933,China,2003,57900937467.3864,-0.395265489816666,-0.163367792963982,-0.56535792350769,-0.392048835754395,-0.553043842315674,-1.51242911815643,,0.615,0.103,-0.828,-1.282,0.892,Closed Autocracy,0.519,0.355,0.353,798702.121,1.167,52.6
1934,China,2004,68117272181.2194,-0.565061569213867,-0.125968366861343,-0.39068067073822,-0.346228837966919,-0.585468709468842,-1.4624639749527,,0.626,0.103,-0.828,-1.282,0.892,Closed Autocracy,0.519,0.353,0.353,871314.047,3.9,52.5
1935,China,2005,104108693867.085,-0.617887735366821,-0.151839032769203,-0.501756608486176,-0.183769479393959,-0.650172889232636,-1.50078511238098,,0.638,0.095,-0.953,-1.042,0.892,Closed Autocracy,0.487,0.282,0.414,956101.863,1.817,53.7
1936,China,2006,124082035618.506,-0.51888769865036,0.0269359052181244,-0.540030121803284,-0.258387207984924,-0.699893414974213,-1.74897027015686,,0.65,0.095,-0.953,-1.042,0.892,Closed Autocracy,0.487,0.282,0.414,1049972.217,1.467,53.6
1937,China,2007,156249335203.202,-0.599234640598297,0.154929846525192,-0.500553727149963,-0.233363419771194,-0.597397744655609,-1.72125017642975,,0.663,0.095,-0.953,-1.042,0.892,Closed Autocracy,0.487,0.282,0.429,1152971.934,4.767,52.0
1938,China,2008,171534650311.569,-0.526307642459869,0.153617858886719,-0.49308842420578,-0.21839340031147,-0.479174673557281,-1.69949722290039,,0.672,0.095,-0.744,-0.891,0.892,Closed Autocracy,0.485,0.275,0.429,1237293.09,5.92,53.09160104
1939,China,2009,131057052869.5,-0.519456624984741,0.0816670209169388,-0.451781332492828,-0.298093944787979,-0.46321377158165,-1.7011684179306,,0.682,0.095,-0.555,-1.021,0.892,Closed Autocracy,0.484,0.281,0.429,1335108.627,-0.7,53.21123051
1940,China,2010,243703434558.178,-0.570009887218475,0.0791090577840805,-0.65706068277359,-0.320954978466034,-0.472601860761642,-1.68054747581482,,0.691,0.095,-0.813,-0.958,0.892,Closed Autocracy,0.485,0.277,0.429,1456624.15,3.5,51.0
1941,China,2011,280072219149.935,-0.514727592468262,0.0708344429731369,-0.602054834365845,-0.259136259555817,-0.453809976577759,-1.63760912418365,,0.7,0.094,-0.813,-0.958,0.892,Closed Autocracy,0.485,0.278,0.429,1559763.075,,52.0
1942,China,2012,241213868161.42,-0.438275933265686,0.000691474939230829,-0.538782060146332,-0.28433284163475,-0.545384466648102,-1.63794147968292,,0.709,0.094,-0.813,-0.885,0.892,Closed Autocracy,0.475,0.284,0.424,1662715.637,,51.2
1943,China,2013,290928431467.003,-0.35578978061676,-0.0197360552847385,-0.543789923191071,-0.331608176231384,-0.525990128517151,-1.63140857219696,34.3,0.717,0.087,-0.734,-0.885,0.892,Closed Autocracy,0.417,0.304,0.442,1758258.459,,51.9
1944,China,2014,268097181064.335,-0.337421417236328,0.345973432064056,-0.522584021091461,-0.331334412097931,-0.396166622638702,-1.61666750907898,31.4,0.725,0.085,-0.734,-0.885,0.892,Closed Autocracy,0.41,0.309,0.442,1851803.417,,52.5
1945,China,2015,242489331627.399,-0.274102538824081,0.437830150127411,-0.550294637680054,-0.335226595401764,-0.390619337558746,-1.66077363491058,31.4,0.733,0.083,-0.734,-0.885,0.892,Closed Autocracy,0.407,0.297,0.442,1953127.327,,52.7
1946,China,2016,174749584584.051,-0.243200898170471,0.377766102552414,-0.499395042657852,-0.303584039211273,-0.309236586093903,-1.55957043170929,28.9,0.74,0.08,-0.734,-0.885,0.892,Closed Autocracy,0.407,0.298,0.442,2039529.494,,52.0
1947,China,2017,166083755721.649,-0.266227781772614,0.438617289066315,-0.231018081307411,-0.164307102560997,-0.23770210146904,-1.50373041629791,24.9,0.747,0.078,-0.533,-0.885,0.892,Closed Autocracy,0.418,0.296,0.424,2136176.436,,57.4
1948,China,2018,235365050036.341,-0.262216955423355,0.518306255340576,-0.300023287534714,-0.215496301651001,-0.167050629854202,-1.46318173408508,8.6,0.755,0.077,-0.533,-0.885,0.892,Closed Autocracy,0.41,0.295,0.424,2205729.606,,57.8
1949,China,2019,187169822364.755,-0.28900557756424,0.563922524452209,-0.256689161062241,-0.288801491260529,-0.243998482823372,-1.62804806232452,8.6,0.762,0.076,-0.533,-0.885,0.892,Closed Autocracy,0.395,0.29,0.424,2279809.269,,58.4
1950,China,2020,253095616058.58,-0.0469113029539585,0.67731511592865,-0.329402893781662,-0.185245841741562,-0.0785589143633842,-1.6473206281662,,0.764,0.076,-0.893,-0.981,0.751,Closed Autocracy,0.385,0.269,0.424,,,59.5
1951,China,2021,344074977062.48,0.0536937415599823,0.840674877166748,-0.481860131025314,-0.313303291797638,0.0351645424962044,-1.63657629489899,,0.768,0.077,-0.582,-0.905,0.48,Closed Autocracy,0.402,0.264,0.42,,,58.4
1952,China,2022,180166881345.04,,,,,,,,,0.075,-0.582,-0.905,1.19,Closed Autocracy,0.401,0.269,0.48,,,48.0
1953,Colombia,1960,,,,,,,,,,0.352,-0.198,1.528,-0.389,Electoral Autocracy,0.519,0.512,0.529,6709.417,5.25,
1954,Colombia,1961,,,,,,,,,,0.359,-0.198,1.528,-0.389,Electoral Autocracy,0.519,0.512,0.529,7082.53,10.006,
1955,Colombia,1962,,,,,,,,,,0.36,-0.198,1.528,-0.389,Electoral Autocracy,0.519,0.512,0.529,7444.634,20.914,
1956,Colombia,1963,,,,,,,,,,0.36,-0.198,1.528,-0.389,Electoral Autocracy,0.519,0.512,0.529,7755.846,31.822,
1957,Colombia,1964,,,,,,,,,,0.361,-0.198,1.737,-0.176,Electoral Autocracy,0.519,0.512,0.529,8167.867,17.623,
1958,Colombia,1965,,,,,,,,,,0.361,-0.198,1.737,-0.176,Electoral Autocracy,0.519,0.512,0.529,8451.68,3.525,
1959,Colombia,1966,,,,,,,,,,0.362,-0.198,1.737,-0.176,Electoral Autocracy,0.519,0.512,0.529,8875.223,19.829,
1960,Colombia,1967,,,,,,,,,,0.363,-0.198,1.737,-0.176,Electoral Autocracy,0.519,0.512,0.529,9293.416,8.141,
1961,Colombia,1968,,,,,,,,,,0.361,-0.198,1.737,-0.176,Electoral Autocracy,0.519,0.513,0.529,9834.479,5.831,
1962,Colombia,1969,,,,,,,,,,0.36,-0.198,1.737,-0.176,Electoral Autocracy,0.519,0.513,0.529,10449.574,10.14,
1963,Colombia,1970,42999999.9997559,,,,,,,,,0.357,0.457,1.737,0.388,Electoral Autocracy,0.519,0.515,0.529,11183.752,6.834,
1964,Colombia,1971,43128139.9995117,,,,,,,,,0.373,0.457,1.737,0.388,Electoral Autocracy,0.519,0.515,0.529,12023.875,9.035,
1965,Colombia,1972,18457070.0,,,,,,,,,0.378,0.457,1.737,0.388,Electoral Autocracy,0.519,0.515,0.529,13011.57,13.438,
1966,Colombia,1973,23842600.0,,,,,,,,,0.378,0.457,1.737,0.65,Electoral Autocracy,0.519,0.515,0.52,14038.753,20.746,
1967,Colombia,1974,40889759.9996338,,,,,,,,,0.423,0.457,1.737,0.65,Electoral Autocracy,0.519,0.515,0.52,14942.974,24.27,
1968,Colombia,1975,37068850.0,,,,,,,,,0.455,0.174,1.737,0.65,Electoral Autocracy,0.519,0.529,0.52,15700.435,22.919,
1969,Colombia,1976,25000000.0,,,,,,,,,0.455,0.174,1.641,1.011,Electoral Autocracy,0.519,0.534,0.52,16646.459,20.226,
1970,Colombia,1977,65000000.0,,,,,,,,,0.457,0.174,1.641,1.622,Electoral Autocracy,0.519,0.534,0.52,17572.724,33.045,
1971,Colombia,1978,107000000.0,,,,,,,,,0.425,0.174,1.641,0.84,Electoral Autocracy,0.517,0.516,0.52,18594.946,18.765,
1972,Colombia,1979,127000000.0,,,,,,,,,0.408,0.174,1.641,0.84,Electoral Autocracy,0.517,0.511,0.52,19520.299,28.8,
1973,Colombia,1980,157137699.999756,,,,,,,,,0.411,-0.16,2.678,0.234,Electoral Autocracy,0.517,0.511,0.52,20325.776,25.932,
1974,Colombia,1981,265000000.0,,,,,,,,,0.411,-0.16,2.678,0.234,Electoral Autocracy,0.517,0.511,0.52,20716.986,27.397,
1975,Colombia,1982,366000000.0,,,,,,,,,0.414,-0.16,2.678,0.234,Electoral Autocracy,0.517,0.534,0.52,20971.486,24.5,
1976,Colombia,1983,618000000.0,,,,,,,,,0.47,-0.16,2.678,0.234,Electoral Autocracy,0.517,0.542,0.52,21236.953,19.761,
1977,Colombia,1984,584000000.0,,,,,,,,,0.461,-0.16,2.678,0.234,Electoral Autocracy,0.517,0.542,0.52,21840.999,16.137,
1978,Colombia,1985,1023000000.0,,,,,,,,,0.461,-0.16,3.246,0.234,Electoral Autocracy,0.517,0.542,0.52,22441.809,24.043,
1979,Colombia,1986,674000000.0,,,,,,,,,0.454,-0.16,3.246,0.234,Electoral Autocracy,0.517,0.527,0.458,23665.969,18.877,
1980,Colombia,1987,319000000.0,,,,,,,,,0.451,-0.16,3.246,0.234,Electoral Autocracy,0.517,0.527,0.458,24499.531,23.301,
1981,Colombia,1988,203000000.0,,,,,,,,,0.448,-0.16,3.246,0.234,Electoral Autocracy,0.514,0.52,0.458,25274.485,28.094,
1982,Colombia,1989,576000000.0,,,,,,,,,0.448,-0.16,3.246,1.058,Electoral Autocracy,0.514,0.52,0.458,26248.303,25.896,
1983,Colombia,1990,500000000.0,,,,,,,,0.61,0.476,0.016,3.246,1.281,Electoral Autocracy,0.514,0.521,0.458,27211.584,29.092,
1984,Colombia,1991,456900000.0,,,,,,,,0.619,0.517,0.016,2.999,0.448,Electoral Democracy,0.514,0.637,0.773,28046.322,30.374,
1985,Colombia,1992,728700000.0,,,,,,,,0.628,0.561,-0.666,3.256,0.448,Electoral Democracy,0.465,0.667,0.773,29340.637,27.023,
1986,Colombia,1993,959100000.0,,,,,,,,0.635,0.561,-0.666,3.256,0.448,Electoral Democracy,0.465,0.678,0.773,30697.905,22.438,
1987,Colombia,1994,1446497261.33581,,,,,,,,0.64,0.56,-0.666,3.256,0.632,Electoral Democracy,0.465,0.675,0.773,32395.073,22.848,
1988,Colombia,1995,968368273.647335,,,,,,,,0.645,0.562,0.429,3.256,0.632,Electoral Democracy,0.465,0.675,0.773,33801.294,20.893,64.5
1989,Colombia,1996,3111676589.81669,-0.512254357337952,-0.45862889289856,-1.64785850048065,-0.105487652122974,-0.75183779001236,-0.510942339897156,,0.653,0.554,0.429,3.256,0.632,Electoral Democracy,0.465,0.675,0.773,34491.483,20.798,64.3
1990,Colombia,1997,5562216361.61769,,,,,,,,0.66,0.554,0.429,3.256,0.458,Electoral Democracy,0.465,0.674,0.773,35264.589,18.468,66.4
1991,Colombia,1998,2828826261.61251,-0.523701608181,-0.325808048248291,-1.79392170906067,-0.16817781329155,-0.662920475006104,-0.344189405441284,,0.665,0.545,0.429,3.256,0.458,Electoral Democracy,0.465,0.674,0.773,35172.631,18.676,65.5
1992,Colombia,1999,1507907130.44589,,,,,,,,0.663,0.538,0.429,3.256,0.458,Electoral Democracy,0.465,0.674,0.773,34407.367,10.875,65.3
1993,Colombia,2000,2436459923.42856,-0.406262516975403,-0.403075814247131,-1.60896074771881,0.0915148556232452,-0.925037920475006,-0.438140958547592,,0.666,0.547,-0.333,3.256,0.458,Electoral Democracy,0.452,0.687,0.773,35040.363,9.221,63.3
1994,Colombia,2001,2541942612.20739,,,,,,,,0.667,0.545,-0.114,3.256,0.458,Electoral Democracy,0.452,0.687,0.773,35465.586,7.968,65.6
1995,Colombia,2002,2133698124.14946,-0.26433065533638,-0.487907588481903,-1.95671439170837,-0.0232630856335163,-0.749073088169098,-0.416357487440109,,0.67,0.539,0.585,3.256,0.694,Electoral Democracy,0.452,0.705,0.818,36241.893,6.349,64.2
1996,Colombia,2003,1720493455.49813,-0.204286307096481,-0.218225598335266,-2.37602686882019,-0.126518681645393,-0.739117562770844,-0.429242461919785,44.0,0.677,0.535,0.585,3.256,0.694,Electoral Democracy,0.452,0.705,0.818,37777.873,7.132,64.2
1997,Colombia,2004,3115635873.52058,-0.140631452202797,-0.212078556418419,-2.27122640609741,-0.0864163339138031,-0.695200145244598,-0.318785130977631,41.0,0.683,0.538,0.585,3.256,0.694,Electoral Democracy,0.452,0.705,0.818,39368.494,5.905,61.2
1998,Colombia,2005,10235417315.1376,-0.145389392971992,-0.194757387042046,-2.05794286727905,-0.0163637585937977,-0.63308185338974,-0.322521358728409,41.0,0.696,0.541,0.585,2.641,0.694,Electoral Democracy,0.452,0.711,0.818,41475.503,5.048,59.6
1999,Colombia,2006,6750625311.15878,-0.175137788057327,-0.189169973134995,-1.90479671955109,0.106225542724133,-0.508387923240662,-0.172736719250679,42.0,0.698,0.563,0.585,2.641,0.694,Electoral Democracy,0.452,0.714,0.818,44211.383,4.296,60.4
2000,Colombia,2007,8885764397.56293,-0.279160350561142,-0.0469913892447948,-1.80652725696564,0.284262537956238,-0.432980388402939,-0.165321603417397,41.0,0.71,0.575,0.585,2.256,0.694,Electoral Democracy,0.458,0.707,0.818,46978.146,5.544,59.9
2001,Colombia,2008,10564155795.9327,-0.261542618274689,-0.0219460409134626,-1.85346233844757,0.272389978170395,-0.381235986948013,-0.165922626852989,35.0,0.716,0.577,0.585,2.256,1.27,Electoral Democracy,0.458,0.71,0.818,49674.161,6.998,62.16767962
2002,Colombia,2009,8034746177.08445,-0.337012529373169,-0.300278097391129,-1.83234584331512,0.0882817208766937,-0.367777585983276,-0.149577632546425,19.0,0.722,0.58,1.039,2.256,0.68,Electoral Democracy,0.461,0.711,0.818,51041.998,4.2,62.31768905
2003,Colombia,2010,6429989612.99413,-0.42333310842514,-0.121465317904949,-1.53718483448029,0.157253935933113,-0.271385610103607,-0.132357180118561,11.0,0.726,0.617,0.868,2.013,0.68,Electoral Democracy,0.45,0.724,0.845,53808.009,2.4,65.5
2004,Colombia,2011,14647048638.4496,-0.317527681589127,-0.0471331588923931,-1.28465557098389,0.279601454734802,-0.217361465096474,-0.0597142279148102,11.0,0.733,0.652,0.514,1.722,0.68,Electoral Democracy,0.435,0.75,0.851,57494.84,,68.0
2005,Colombia,2012,15039979138.8914,-0.422298341989517,0.000233644808758982,-1.40181040763855,0.326594680547714,-0.32591912150383,-0.0639913454651833,12.0,0.734,0.656,0.514,1.722,0.68,Electoral Democracy,0.427,0.76,0.851,59597.069,,68.0
2006,Colombia,2013,16210419015.9816,-0.441052585840225,0.0554467886686325,-1.29197180271149,0.339824229478836,-0.387949466705322,-0.0812788382172585,12.0,0.746,0.662,0.514,1.722,1.087,Electoral Democracy,0.429,0.753,0.752,62441.374,,69.6
2007,Colombia,2014,16168701714.7497,-0.397179245948792,-0.137135624885559,-1.11459410190582,0.444412022829056,-0.251975983381271,-0.0433012023568153,12.0,0.75,0.671,0.713,1.722,1.31,Electoral Democracy,0.429,0.753,0.765,64523.692,,70.7
2008,Colombia,2015,11620532645.7092,-0.327314525842667,-0.0648055598139763,-1.06914663314819,0.421045631170273,-0.2260532528162,0.00393945025280118,12.0,0.754,0.673,0.713,1.498,0.926,Electoral Democracy,0.427,0.748,0.77,66401.6,,71.7
2009,Colombia,2016,13857937720.8026,-0.360338538885117,-0.00710379332304001,-0.882459342479706,0.348109424114227,-0.248015716671944,0.121845424175262,11.0,0.759,0.675,0.713,1.498,1.125,Electoral Democracy,0.438,0.749,0.679,67635.005,,70.8
2010,Colombia,2017,13700880445.1998,-0.405644536018372,-0.114196181297302,-0.772707641124725,0.269794911146164,-0.347924828529358,0.112485103309155,11.0,0.761,0.672,0.713,1.204,1.084,Electoral Democracy,0.444,0.742,0.701,69174.951,,69.7
2011,Colombia,2018,11298692773.8486,-0.317016243934631,-0.111109770834446,-0.796931743621826,0.235878214240074,-0.36504727602005,0.164173886179924,11.0,0.763,0.672,0.87,1.763,1.697,Electoral Democracy,0.44,0.741,0.672,70311.183,,68.9
2012,Colombia,2019,13989154028.3683,-0.260884940624237,0.0608061067759991,-0.949501574039459,0.331720739603043,-0.371536016464233,0.205496594309807,10.0,0.768,0.649,0.87,1.763,2.781,Electoral Democracy,0.42,0.735,0.672,71716.256,,67.3
2013,Colombia,2020,7458624984.21929,-0.229837000370026,0.038009624928236,-0.663913071155548,0.239718243479729,-0.478833377361298,0.145201325416565,,0.756,0.637,1.076,2.637,1.496,Electoral Democracy,0.437,0.714,0.651,,,69.2
2014,Colombia,2021,9381290610.22242,-0.344050168991089,-0.0145592289045453,-0.914076626300812,0.220075607299805,-0.452087342739105,0.0997150763869286,,0.752,0.646,0.876,2.63,3.217,Electoral Democracy,0.414,0.721,0.642,,,68.1
2015,Colombia,2022,17047551843.9886,,,,,,,,,0.689,0.409,2.798,0.178,Electoral Democracy,0.414,0.753,0.679,,,65.1
2016,Comoros,1960,,,,,,,,,,0.12,0.168,0.898,-1.175,Closed Autocracy,0.184,0.65,0.374,25.468,,
2017,Comoros,1961,,,,,,,,,,0.12,0.168,0.898,-1.175,Closed Autocracy,0.184,0.65,0.374,28.489,,
2018,Comoros,1962,,,,,,,,,,0.12,0.168,0.898,-1.175,Closed Autocracy,0.191,0.646,0.374,32.083,,
2019,Comoros,1963,,,,,,,,,,0.12,0.168,0.898,-1.175,Closed Autocracy,0.191,0.646,0.374,36.024,,
2020,Comoros,1964,,,,,,,,,,0.12,0.168,0.898,-1.175,Closed Autocracy,0.191,0.646,0.374,39.414,,
2021,Comoros,1965,,,,,,,,,,0.121,0.168,0.898,-1.175,Closed Autocracy,0.191,0.646,0.424,41.423,,
2022,Comoros,1966,,,,,,,,,,0.121,0.168,0.898,-1.175,Closed Autocracy,0.191,0.646,0.424,44.636,,
2023,Comoros,1967,,,,,,,,,,0.121,0.168,0.898,-1.175,Closed Autocracy,0.191,0.646,0.424,47.655,,
2024,Comoros,1968,,,,,,,,,,0.121,0.168,0.898,-1.175,Closed Autocracy,0.233,0.638,0.424,48.595,,
2025,Comoros,1969,,,,,,,,,,0.121,0.168,0.898,-1.175,Closed Autocracy,0.233,0.638,0.424,49.5,,
2026,Comoros,1970,,,,,,,,,,0.122,0.168,1.137,-0.886,Closed Autocracy,0.223,0.651,0.424,52.301,,
2027,Comoros,1971,,,,,,,,,,0.123,0.168,1.137,-0.886,Closed Autocracy,0.223,0.651,0.424,54.545,,
2028,Comoros,1972,,,,,,,,,,0.126,0.168,1.137,-0.886,Closed Autocracy,0.23,0.645,0.424,56.552,,
